Produk sering beli,Saluran belanja,Motivasi utama pembelian,Hobi,Minat,Pernyataan: Membaca adalah bagian penting dari pengembangan diri saya,Pernyataan: Saya sering mencari inspirasi untuk kegiatan kreatif dari buku atau alat tulis,Pernyataan: Saya berusaha menerapkan gaya hidup minimalis dalam hal kepemilikan barang,Pernyataan: Saya nyaman menggunakan teknologi digital untuk membaca dan mencatat,cluster
{'Sport & mainanan'},{'Website Gramedia.com'},"{'Hiburan atau relaksasi', 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', 'Untuk mengekspresikan kreativitas'}","{'Aktivitas Rekreasional', 'Lifestyle'}",{'edukasi'},{'Sangat Setuju'},{'Setuju'},{'Sangat Tidak Setuju'},{'Tidak Setuju'},0
{'Alat Kantor/Sekolah'},{'Toko buku independen lainnya'},{'Kado atau hadiah'},"{'Literasi', 'Lifestyle'}",{'Self Wear'},{'Tidak Setuju'},{'Netral'},{'Tidak Setuju'},{'Setuju'},3
"{'Edukasi', 'Alat Kantor/Sekolah'}","{'Marketplace (Shopee, Tokopedia, dll.)'}","{'Hiburan atau relaksasi', 'Menambah pengetahuan'}","{'Seni', 'Lifestyle'}",{'edukasi'},{'Sangat Tidak Setuju'},{'Tidak Setuju'},{'Sangat Setuju'},{'Netral'},4
"{'Sport & mainanan', 'Edukasi'}",{'Aplikasi Gramedia Digital (ebook)'},"{'Hiburan atau relaksasi', 'Kado atau hadiah'}","{'Aktivitas Rekreasional', 'Literasi'}","{'Self Wear', 'edukasi', 'Daily needs'}",{'Netral'},{'Sangat Setuju'},{'Setuju'},{'Tidak Setuju'},4
"{'Novel Fiksi', 'Edukasi', 'Alat Kantor/Sekolah'}",{'Aplikasi Gramedia Digital (ebook)'},"{'Menambah pengetahuan', 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)'}","{'Aktivitas Rekreasional', 'Seni'}","{'Self Wear', 'Alat Seni'}",{'Sangat Setuju'},{'Tidak Setuju'},{'Tidak Setuju'},{'Setuju'},2
"{'Buku Non-Fiksi', 'Novel Fiksi', 'Alat Kantor/Sekolah'}",{'Toko Gramedia'},"{'Untuk mengekspresikan kreativitas', 'Kado atau hadiah'}",{'Aktivitas Rekreasional'},"{'Self Wear', 'Alat Seni'}",{'Netral'},{'Sangat Setuju'},{'Netral'},{'Setuju'},1
"{'Buku Non-Fiksi', 'Buku Anak'}",{'Toko buku independen lainnya'},"{'Menambah pengetahuan', 'Kado atau hadiah'}","{'Aktivitas Rekreasional', 'Lifestyle'}","{'Self Wear', 'Alat Seni', 'edukasi'}",{'Sangat Tidak Setuju'},{'Tidak Setuju'},{'Netral'},{'Sangat Tidak Setuju'},2
"{'Sport & mainanan', 'Edukasi'}",{'Toko buku independen lainnya'},"{'Hiburan atau relaksasi', 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', 'Kado atau hadiah'}","{'Aktivitas Rekreasional', 'Seni', 'Lifestyle'}","{'Self Wear', 'edukasi'}",{'Tidak Setuju'},{'Sangat Tidak Setuju'},{'Sangat Setuju'},{'Netral'},0
"{'Buku Non-Fiksi', 'Edukasi', 'Alat Kantor/Sekolah'}",{'Toko Gramedia'},"{'Menambah pengetahuan', 'Untuk mengekspresikan kreativitas'}","{'Aktivitas Rekreasional', 'Literasi', 'Lifestyle'}","{'edukasi', 'Daily needs'}",{'Sangat Setuju'},{'Sangat Tidak Setuju'},{'Sangat Tidak Setuju'},{'Netral'},0
"{'Komik', 'Alat Kantor/Sekolah'}",{'Aplikasi Gramedia.com'},"{'Hiburan atau relaksasi', 'Kado atau hadiah'}","{'Literasi', 'Seni'}","{'Self Wear', 'edukasi'}",{'Netral'},{'Tidak Setuju'},{'Netral'},{'Sangat Tidak Setuju'},2
{'Alat Kantor/Sekolah'},{'Toko Gramedia'},"{'Hiburan atau relaksasi', ""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)'}","{'Literasi', 'Seni'}",{'edukasi'},{'Tidak Setuju'},{'Netral'},{'Netral'},{'Sangat Tidak Setuju'},1
"{'Sport & mainanan', 'Alat Kantor/Sekolah'}",{'Aplikasi Gramedia Digital (ebook)'},"{'Menambah pengetahuan', ""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Kado atau hadiah'}","{'Aktivitas Rekreasional', 'Literasi', 'Lifestyle'}","{'Self Wear', 'Alat Seni', 'edukasi'}",{'Tidak Setuju'},{'Netral'},{'Sangat Tidak Setuju'},{'Sangat Tidak Setuju'},4
"{'Buku Non-Fiksi', 'Alat Seni', 'Alat Kantor/Sekolah'}",{'Website Gramedia.com'},"{'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', 'Untuk mengekspresikan kreativitas'}","{'Aktivitas Rekreasional', 'Seni'}","{'Self Wear', 'edukasi'}",{'Setuju'},{'Setuju'},{'Sangat Setuju'},{'Netral'},0
"{'Buku Non-Fiksi', 'Alat Seni', 'Alat Kantor/Sekolah'}",{'Toko buku independen lainnya'},"{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Untuk mengekspresikan kreativitas', 'Kado atau hadiah'}",{'Lifestyle'},"{'Self Wear', 'edukasi', 'Daily needs'}",{'Setuju'},{'Netral'},{'Netral'},{'Sangat Setuju'},3
{'Alat Seni'},"{'Marketplace (Shopee, Tokopedia, dll.)'}","{'Untuk mengekspresikan kreativitas', 'Kado atau hadiah'}",{'Seni'},"{'edukasi', 'Alat Seni'}",{'Sangat Setuju'},{'Setuju'},{'Tidak Setuju'},{'Tidak Setuju'},0
{'Komik'},{'Toko Gramedia'},"{'Hiburan atau relaksasi', 'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)'}",{'Lifestyle'},"{'Self Wear', 'edukasi'}",{'Sangat Tidak Setuju'},{'Sangat Setuju'},{'Netral'},{'Setuju'},1
"{'Komik', 'Alat Seni'}",{'Toko buku independen lainnya'},"{'Hiburan atau relaksasi', 'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', ""Sebagai bentuk 'self-reward' atau apresiasi diri""}","{'Aktivitas Rekreasional', 'Seni'}","{'Self Wear', 'edukasi'}",{'Sangat Setuju'},{'Sangat Tidak Setuju'},{'Tidak Setuju'},{'Setuju'},1
{'Alat Seni'},{'Aplikasi Gramedia Digital (ebook)'},"{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)'}","{'Aktivitas Rekreasional', 'Lifestyle'}","{'Self Wear', 'edukasi'}",{'Sangat Setuju'},{'Sangat Tidak Setuju'},{'Sangat Setuju'},{'Setuju'},0
{'Alat Kantor/Sekolah'},"{'Marketplace (Shopee, Tokopedia, dll.)'}","{'Hiburan atau relaksasi', 'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)'}",{'Literasi'},{'Self Wear'},{'Setuju'},{'Netral'},{'Sangat Setuju'},{'Tidak Setuju'},0
"{'Buku Non-Fiksi', 'Sport & mainanan', 'Alat Kantor/Sekolah'}",{'Website Gramedia.com'},{'Kado atau hadiah'},{'Aktivitas Rekreasional'},"{'Self Wear', 'Alat Seni'}",{'Tidak Setuju'},{'Tidak Setuju'},{'Tidak Setuju'},{'Sangat Setuju'},3
"{'Buku Non-Fiksi', 'Alat Seni', 'Sport & mainanan'}",{'Aplikasi Gramedia Digital (ebook)'},"{'Menambah pengetahuan', 'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Untuk mengekspresikan kreativitas'}","{'Literasi', 'Seni'}","{'Self Wear', 'Alat Seni'}",{'Setuju'},{'Netral'},{'Setuju'},{'Sangat Tidak Setuju'},2
"{'Sport & mainanan', 'Alat Kantor/Sekolah'}",{'Toko alat tulis lainnya'},"{'Hiburan atau relaksasi', 'Menambah pengetahuan', ""Sebagai bentuk 'self-reward' atau apresiasi diri""}",{'Literasi'},"{'edukasi', 'Alat Seni'}",{'Netral'},{'Setuju'},{'Sangat Setuju'},{'Tidak Setuju'},0
"{'Komik', 'Alat Seni', 'Alat Kantor/Sekolah'}",{'Aplikasi Gramedia.com'},"{'Hiburan atau relaksasi', 'Menambah pengetahuan', ""Sebagai bentuk 'self-reward' atau apresiasi diri""}","{'Seni', 'Lifestyle'}","{'Self Wear', 'Alat Seni', 'Daily needs'}",{'Sangat Tidak Setuju'},{'Netral'},{'Tidak Setuju'},{'Setuju'},4
"{'Edukasi', 'Alat Seni'}",{'Toko alat tulis lainnya'},"{'Menambah pengetahuan', ""Sebagai bentuk 'self-reward' atau apresiasi diri""}",{'Aktivitas Rekreasional'},{'Self Wear'},{'Netral'},{'Setuju'},{'Sangat Setuju'},{'Tidak Setuju'},0
"{'Komik', 'Buku Anak'}",{'Toko Gramedia'},"{'Hiburan atau relaksasi', 'Menambah pengetahuan', 'Untuk mengekspresikan kreativitas'}","{'Literasi', 'Seni'}","{'Self Wear', 'edukasi'}",{'Sangat Setuju'},{'Netral'},{'Tidak Setuju'},{'Setuju'},3
"{'Sport & mainanan', 'Alat Seni'}",{'Aplikasi Gramedia Digital (ebook)'},"{'Hiburan atau relaksasi', 'Menambah pengetahuan', 'Untuk mengekspresikan kreativitas'}",{'Aktivitas Rekreasional'},"{'Self Wear', 'Daily needs'}",{'Tidak Setuju'},{'Sangat Tidak Setuju'},{'Sangat Tidak Setuju'},{'Tidak Setuju'},0
"{'Buku Non-Fiksi', 'Alat Kantor/Sekolah'}",{'Website Gramedia.com'},"{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)'}",{'Seni'},"{'Self Wear', 'Daily needs'}",{'Sangat Setuju'},{'Sangat Tidak Setuju'},{'Netral'},{'Tidak Setuju'},0
{'Alat Kantor/Sekolah'},{'Toko alat tulis lainnya'},"{'Hiburan atau relaksasi', 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)'}","{'Literasi', 'Lifestyle'}",{'edukasi'},{'Tidak Setuju'},{'Sangat Tidak Setuju'},{'Tidak Setuju'},{'Netral'},1
{'Alat Seni'},{'Website Gramedia.com'},"{'Hiburan atau relaksasi', 'Menambah pengetahuan', 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)'}",{'Literasi'},"{'Self Wear', 'Alat Seni'}",{'Setuju'},{'Netral'},{'Setuju'},{'Tidak Setuju'},4
"{'Alat Seni', 'Alat Kantor/Sekolah'}","{'Marketplace (Shopee, Tokopedia, dll.)'}","{'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', 'Kado atau hadiah'}","{'Aktivitas Rekreasional', 'Lifestyle'}","{'Self Wear', 'edukasi'}",{'Netral'},{'Setuju'},{'Sangat Tidak Setuju'},{'Setuju'},0
"{'Buku Anak', 'Alat Kantor/Sekolah'}",{'Toko Gramedia'},"{'Menambah pengetahuan', ""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)'}","{'Literasi', 'Seni', 'Lifestyle'}","{'Self Wear', 'edukasi'}",{'Netral'},{'Sangat Tidak Setuju'},{'Tidak Setuju'},{'Setuju'},3
"{'Novel Fiksi', 'Sport & mainanan', 'Alat Kantor/Sekolah'}",{'Toko alat tulis lainnya'},{'Hiburan atau relaksasi'},"{'Aktivitas Rekreasional', 'Literasi', 'Lifestyle'}",{'Self Wear'},{'Sangat Tidak Setuju'},{'Setuju'},{'Sangat Setuju'},{'Setuju'},1
{'Komik'},{'Aplikasi Gramedia Digital (ebook)'},"{""Sebagai bentuk 'self-reward' atau apresiasi diri""}","{'Seni', 'Lifestyle'}",{'edukasi'},{'Sangat Setuju'},{'Sangat Tidak Setuju'},{'Tidak Setuju'},{'Netral'},4
{'Buku Anak'},{'Website Gramedia.com'},"{'Hiburan atau relaksasi', ""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Untuk mengekspresikan kreativitas'}","{'Aktivitas Rekreasional', 'Seni', 'Lifestyle'}","{'Self Wear', 'edukasi'}",{'Tidak Setuju'},{'Sangat Setuju'},{'Netral'},{'Sangat Tidak Setuju'},1
"{'Sport & mainanan', 'Alat Kantor/Sekolah'}",{'Toko buku independen lainnya'},{'Menambah pengetahuan'},"{'Literasi', 'Lifestyle'}",{'edukasi'},{'Netral'},{'Netral'},{'Sangat Tidak Setuju'},{'Tidak Setuju'},3
{'Sport & mainanan'},"{'Marketplace (Shopee, Tokopedia, dll.)'}","{'Hiburan atau relaksasi', 'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Kado atau hadiah'}",{'Aktivitas Rekreasional'},"{'Self Wear', 'edukasi'}",{'Sangat Setuju'},{'Setuju'},{'Netral'},{'Tidak Setuju'},0
"{'Novel Fiksi', 'Sport & mainanan'}",{'Toko Gramedia'},"{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Untuk mengekspresikan kreativitas'}",{'Aktivitas Rekreasional'},{'Self Wear'},{'Sangat Setuju'},{'Netral'},{'Netral'},{'Sangat Setuju'},3
"{'Novel Fiksi', 'Buku Anak', 'Sport & mainanan'}",{'Toko buku independen lainnya'},"{""Sebagai bentuk 'self-reward' atau apresiasi diri""}","{'Aktivitas Rekreasional', 'Literasi', 'Seni'}","{'edukasi', 'Alat Seni'}",{'Tidak Setuju'},{'Sangat Setuju'},{'Netral'},{'Setuju'},1
"{'Komik', 'Alat Seni'}",{'Toko Gramedia'},"{'Hiburan atau relaksasi', 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', 'Kado atau hadiah'}","{'Literasi', 'Seni', 'Lifestyle'}","{'Self Wear', 'edukasi'}",{'Setuju'},{'Setuju'},{'Netral'},{'Sangat Setuju'},2
"{'Novel Fiksi', 'Alat Seni', 'Sport & mainanan'}",{'Toko buku independen lainnya'},"{'Hiburan atau relaksasi', 'Menambah pengetahuan', ""Sebagai bentuk 'self-reward' atau apresiasi diri""}","{'Literasi', 'Lifestyle'}","{'edukasi', 'Alat Seni'}",{'Sangat Tidak Setuju'},{'Sangat Tidak Setuju'},{'Sangat Tidak Setuju'},{'Tidak Setuju'},0
"{'Sport & mainanan', 'Edukasi', 'Alat Kantor/Sekolah'}","{'Marketplace (Shopee, Tokopedia, dll.)'}","{'Menambah pengetahuan', 'Kado atau hadiah'}",{'Aktivitas Rekreasional'},{'edukasi'},{'Sangat Setuju'},{'Setuju'},{'Netral'},{'Tidak Setuju'},0
"{'Novel Fiksi', 'Alat Seni', 'Sport & mainanan'}",{'Aplikasi Gramedia Digital (ebook)'},"{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Kado atau hadiah'}",{'Lifestyle'},"{'Self Wear', 'edukasi'}",{'Netral'},{'Sangat Tidak Setuju'},{'Sangat Tidak Setuju'},{'Sangat Setuju'},3
{'Buku Non-Fiksi'},{'Website Gramedia.com'},"{'Hiburan atau relaksasi', 'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Kado atau hadiah'}","{'Aktivitas Rekreasional', 'Seni', 'Lifestyle'}","{'edukasi', 'Daily needs'}",{'Setuju'},{'Setuju'},{'Tidak Setuju'},{'Sangat Setuju'},3
"{'Komik', 'Edukasi'}",{'Toko alat tulis lainnya'},{'Menambah pengetahuan'},"{'Aktivitas Rekreasional', 'Seni'}",{'edukasi'},{'Setuju'},{'Sangat Setuju'},{'Sangat Setuju'},{'Setuju'},1
"{'Buku Non-Fiksi', 'Alat Seni', 'Komik'}","{'Marketplace (Shopee, Tokopedia, dll.)'}",{'Menambah pengetahuan'},"{'Aktivitas Rekreasional', 'Seni'}","{'Self Wear', 'edukasi'}",{'Sangat Tidak Setuju'},{'Sangat Setuju'},{'Tidak Setuju'},{'Setuju'},1
"{'Komik', 'Alat Kantor/Sekolah'}",{'Website Gramedia.com'},"{""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Untuk mengekspresikan kreativitas'}","{'Literasi', 'Seni', 'Lifestyle'}","{'edukasi', 'Alat Seni'}",{'Setuju'},{'Sangat Setuju'},{'Tidak Setuju'},{'Sangat Tidak Setuju'},2
"{'Novel Fiksi', 'Sport & mainanan', 'Alat Kantor/Sekolah'}",{'Website Gramedia.com'},"{'Hiburan atau relaksasi', 'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', ""Sebagai bentuk 'self-reward' atau apresiasi diri""}","{'Aktivitas Rekreasional', 'Literasi', 'Lifestyle'}",{'Daily needs'},{'Tidak Setuju'},{'Setuju'},{'Sangat Setuju'},{'Sangat Tidak Setuju'},1
"{'Buku Non-Fiksi', 'Komik'}",{'Toko Gramedia'},"{'Menambah pengetahuan', ""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Kado atau hadiah'}","{'Aktivitas Rekreasional', 'Literasi', 'Seni'}","{'Self Wear', 'edukasi'}",{'Setuju'},{'Sangat Tidak Setuju'},{'Sangat Tidak Setuju'},{'Sangat Setuju'},2
"{'Komik', 'Novel Fiksi'}","{'Marketplace (Shopee, Tokopedia, dll.)'}","{'Hiburan atau relaksasi', ""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Kado atau hadiah'}","{'Aktivitas Rekreasional', 'Literasi'}","{'Self Wear', 'edukasi'}",{'Tidak Setuju'},{'Sangat Setuju'},{'Sangat Setuju'},{'Tidak Setuju'},0
"{'Edukasi', 'Alat Seni'}","{'Marketplace (Shopee, Tokopedia, dll.)'}","{'Menambah pengetahuan', 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)'}","{'Aktivitas Rekreasional', 'Literasi'}","{'Self Wear', 'edukasi'}",{'Sangat Setuju'},{'Netral'},{'Sangat Tidak Setuju'},{'Setuju'},0
{'Alat Seni'},{'Website Gramedia.com'},{'Kado atau hadiah'},"{'Aktivitas Rekreasional', 'Literasi', 'Seni'}","{'Self Wear', 'edukasi', 'Daily needs'}",{'Setuju'},{'Tidak Setuju'},{'Sangat Setuju'},{'Netral'},2
"{'Novel Fiksi', 'Edukasi'}",{'Aplikasi Gramedia Digital (ebook)'},{'Menambah pengetahuan'},{'Seni'},"{'Self Wear', 'Alat Seni', 'edukasi'}",{'Netral'},{'Tidak Setuju'},{'Sangat Tidak Setuju'},{'Netral'},2
{'Alat Kantor/Sekolah'},"{'Marketplace (Shopee, Tokopedia, dll.)'}","{""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Kado atau hadiah'}",{'Seni'},{'edukasi'},{'Netral'},{'Tidak Setuju'},{'Setuju'},{'Sangat Setuju'},2
{'Alat Kantor/Sekolah'},{'Toko Gramedia'},"{'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', 'Untuk mengekspresikan kreativitas'}",{'Literasi'},"{'Self Wear', 'Alat Seni', 'Daily needs'}",{'Sangat Tidak Setuju'},{'Tidak Setuju'},{'Sangat Setuju'},{'Netral'},0
"{'Alat Seni', 'Alat Kantor/Sekolah', 'Buku Anak'}",{'Toko alat tulis lainnya'},"{'Hiburan atau relaksasi', ""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Kado atau hadiah'}",{'Aktivitas Rekreasional'},"{'Self Wear', 'Daily needs'}",{'Sangat Tidak Setuju'},{'Sangat Setuju'},{'Netral'},{'Setuju'},1
"{'Komik', 'Buku Anak', 'Sport & mainanan'}",{'Aplikasi Gramedia.com'},"{'Hiburan atau relaksasi', 'Menambah pengetahuan', 'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)'}","{'Aktivitas Rekreasional', 'Seni'}",{'edukasi'},{'Tidak Setuju'},{'Setuju'},{'Sangat Tidak Setuju'},{'Setuju'},1
"{'Sport & mainanan', 'Alat Seni', 'Buku Anak'}",{'Aplikasi Gramedia Digital (ebook)'},"{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', 'Untuk mengekspresikan kreativitas'}","{'Aktivitas Rekreasional', 'Literasi', 'Lifestyle'}","{'Self Wear', 'edukasi'}",{'Sangat Tidak Setuju'},{'Tidak Setuju'},{'Tidak Setuju'},{'Tidak Setuju'},4
"{'Novel Fiksi', 'Alat Seni', 'Sport & mainanan'}",{'Website Gramedia.com'},"{'Hiburan atau relaksasi', ""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Kado atau hadiah'}",{'Lifestyle'},"{'Self Wear', 'edukasi'}",{'Setuju'},{'Tidak Setuju'},{'Sangat Tidak Setuju'},{'Setuju'},2
"{'Komik', 'Buku Anak'}",{'Toko buku independen lainnya'},{'Menambah pengetahuan'},{'Aktivitas Rekreasional'},"{'Self Wear', 'edukasi', 'Daily needs'}",{'Sangat Tidak Setuju'},{'Netral'},{'Setuju'},{'Setuju'},4
"{'Buku Anak', 'Alat Kantor/Sekolah'}",{'Aplikasi Gramedia Digital (ebook)'},"{""Sebagai bentuk 'self-reward' atau apresiasi diri""}","{'Literasi', 'Seni'}","{'Self Wear', 'edukasi'}",{'Sangat Tidak Setuju'},{'Sangat Tidak Setuju'},{'Sangat Tidak Setuju'},{'Setuju'},4
{'Sport & mainanan'},{'Aplikasi Gramedia Digital (ebook)'},"{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)'}",{'Seni'},"{'Self Wear', 'edukasi'}",{'Setuju'},{'Sangat Setuju'},{'Netral'},{'Sangat Tidak Setuju'},1
"{'Novel Fiksi', 'Alat Seni', 'Alat Kantor/Sekolah'}",{'Toko alat tulis lainnya'},{'Untuk mengekspresikan kreativitas'},"{'Aktivitas Rekreasional', 'Literasi', 'Seni'}",{'Self Wear'},{'Sangat Tidak Setuju'},{'Sangat Tidak Setuju'},{'Sangat Setuju'},{'Sangat Setuju'},0
{'Sport & mainanan'},{'Aplikasi Gramedia Digital (ebook)'},"{'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', 'Kado atau hadiah'}","{'Aktivitas Rekreasional', 'Seni'}",{'Self Wear'},{'Setuju'},{'Sangat Tidak Setuju'},{'Sangat Setuju'},{'Netral'},0
"{'Buku Non-Fiksi', 'Sport & mainanan', 'Komik'}",{'Toko Gramedia'},"{'Hiburan atau relaksasi', 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)'}","{'Literasi', 'Seni', 'Lifestyle'}","{'Self Wear', 'Alat Seni'}",{'Netral'},{'Netral'},{'Setuju'},{'Setuju'},4
{'Edukasi'},{'Toko alat tulis lainnya'},"{""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)'}",{'Aktivitas Rekreasional'},"{'Self Wear', 'edukasi', 'Daily needs'}",{'Netral'},{'Setuju'},{'Netral'},{'Sangat Tidak Setuju'},1
"{'Buku Non-Fiksi', 'Edukasi'}",{'Toko Gramedia'},"{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)'}","{'Aktivitas Rekreasional', 'Literasi', 'Lifestyle'}",{'Alat Seni'},{'Sangat Setuju'},{'Tidak Setuju'},{'Setuju'},{'Setuju'},2
"{'Edukasi', 'Alat Seni', 'Buku Anak'}",{'Aplikasi Gramedia.com'},"{'Menambah pengetahuan', ""Sebagai bentuk 'self-reward' atau apresiasi diri""}",{'Aktivitas Rekreasional'},"{'Self Wear', 'Alat Seni'}",{'Sangat Setuju'},{'Tidak Setuju'},{'Setuju'},{'Netral'},2
"{'Sport & mainanan', 'Alat Seni', 'Buku Anak'}",{'Website Gramedia.com'},"{'Hiburan atau relaksasi', 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)'}","{'Aktivitas Rekreasional', 'Seni', 'Lifestyle'}","{'edukasi', 'Alat Seni'}",{'Sangat Setuju'},{'Sangat Setuju'},{'Sangat Setuju'},{'Setuju'},1
"{'Sport & mainanan', 'Buku Anak', 'Alat Kantor/Sekolah'}","{'Marketplace (Shopee, Tokopedia, dll.)'}","{'Untuk mengekspresikan kreativitas', 'Kado atau hadiah'}",{'Literasi'},"{'Self Wear', 'edukasi'}",{'Sangat Setuju'},{'Sangat Setuju'},{'Netral'},{'Sangat Setuju'},0
"{'Buku Non-Fiksi', 'Sport & mainanan'}","{'Marketplace (Shopee, Tokopedia, dll.)'}","{'Hiburan atau relaksasi', ""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)'}",{'Aktivitas Rekreasional'},{'Daily needs'},{'Netral'},{'Netral'},{'Setuju'},{'Sangat Tidak Setuju'},4
"{'Buku Non-Fiksi', 'Komik'}",{'Toko buku independen lainnya'},"{'Menambah pengetahuan', ""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Untuk mengekspresikan kreativitas'}",{'Aktivitas Rekreasional'},{'edukasi'},{'Sangat Tidak Setuju'},{'Sangat Tidak Setuju'},{'Tidak Setuju'},{'Setuju'},3
"{'Komik', 'Edukasi', 'Alat Kantor/Sekolah'}",{'Aplikasi Gramedia Digital (ebook)'},"{'Menambah pengetahuan', 'Untuk mengekspresikan kreativitas', 'Kado atau hadiah'}","{'Aktivitas Rekreasional', 'Lifestyle'}",{'Daily needs'},{'Setuju'},{'Setuju'},{'Sangat Setuju'},{'Setuju'},2
"{'Novel Fiksi', 'Sport & mainanan', 'Alat Kantor/Sekolah'}",{'Aplikasi Gramedia Digital (ebook)'},{'Kado atau hadiah'},"{'Literasi', 'Seni', 'Lifestyle'}",{'Self Wear'},{'Sangat Setuju'},{'Netral'},{'Netral'},{'Tidak Setuju'},0
{'Buku Non-Fiksi'},{'Toko Gramedia'},"{'Hiburan atau relaksasi', 'Untuk mengekspresikan kreativitas', 'Kado atau hadiah'}","{'Aktivitas Rekreasional', 'Seni'}",{'Self Wear'},{'Netral'},{'Sangat Tidak Setuju'},{'Tidak Setuju'},{'Sangat Setuju'},3
{'Novel Fiksi'},{'Aplikasi Gramedia Digital (ebook)'},"{'Hiburan atau relaksasi', 'Menambah pengetahuan'}","{'Aktivitas Rekreasional', 'Lifestyle'}","{'edukasi', 'Daily needs'}",{'Tidak Setuju'},{'Sangat Setuju'},{'Setuju'},{'Netral'},4
"{'Buku Non-Fiksi', 'Edukasi'}",{'Toko buku independen lainnya'},"{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', 'Kado atau hadiah'}","{'Literasi', 'Seni'}","{'Self Wear', 'edukasi'}",{'Tidak Setuju'},{'Netral'},{'Sangat Setuju'},{'Netral'},3
"{'Buku Non-Fiksi', 'Alat Seni', 'Komik'}",{'Aplikasi Gramedia.com'},"{""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Kado atau hadiah'}",{'Lifestyle'},"{'Self Wear', 'Alat Seni', 'Daily needs'}",{'Sangat Tidak Setuju'},{'Tidak Setuju'},{'Tidak Setuju'},{'Netral'},4
"{'Edukasi', 'Alat Seni', 'Alat Kantor/Sekolah'}",{'Aplikasi Gramedia.com'},"{'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)'}",{'Lifestyle'},"{'Self Wear', 'Alat Seni', 'edukasi'}",{'Sangat Setuju'},{'Sangat Tidak Setuju'},{'Sangat Setuju'},{'Tidak Setuju'},0
